source	ec_number	kcat_value	kcat_value_end	kcat_unit	substrate	organism	uniprot_id	bigg_reaction_ids	bigg_match_basis	substrate_mnx	product_mnx	pH	temperature_C	buffer	cellular_location	sabiork_entry_id	sabiork_reaction_id	kegg_reaction_id	reactome_reaction_id	pubmed_id	parameter.name	param_type	substrate_from_param	parameter.standardDeviation	Product
SABIO-RK	6.1.1.12	6.8		1/s	L-Aspartate;ATP;tRNA(Asp)	Escherichia coli	P21889	ASPTRS	ec:1.00+uniprot:1.00+metabolites:0.33=2.33	MNXM1364497;MNXM3;MNXM90752	MNXM11;MNXM164570;MNXM728294;MNXM730166	7.2		[100 mM Na-Hepes, 10 mM MgCl2, 30 mM KCl]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	47367	402	R05577		15096594.0	kcat	kcat		-	AMP;Diphosphate;L-Aspartyl-tRNA(Asp)
SABIO-RK	6.1.1.12	6.8		1/s	L-Aspartate;ATP;tRNA(Asp)	Escherichia coli	P21889	ASPTRS	ec:1.00+uniprot:1.00+metabolites:0.33=2.33	MNXM1364497;MNXM3;MNXM90752	MNXM11;MNXM164570;MNXM728294;MNXM730166	7.2		[100 mM Na-Hepes, 10 mM MgCl2, 30 mM KCl]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	47368	402	R05577		15096594.0	kcat	kcat		-	Diphosphate;AMP;L-Aspartyl-tRNA(Asp)
SABIO-RK	3.1.4.37	7.63		1/s	H2O;2',3'-Cyclic AMP	Escherichia coli	P06961	23PDE7pp	metabolites:0.25=0.25	MNXM2598	MNXM739538	7.0	37.0	[50 mM HEPES-K, 50 mM HEPES-K]	[unknown, unknown, unknown, unknown]	47679	12073			15210699.0	kcat	kcat		4.8E-1	Adenosine 2'-phosphate
SABIO-RK	3.1.3	10.3		1/s	H2O;4-Nitrophenyl phosphate	Escherichia coli	P06961	3NTD2pp;3NTD4pp;3NTD7pp;3NTD9pp;ACGAL1PPpp;ACGAM1PPpp;BPNT;FBP;G1PPpp;G2PP;G2PPpp;G3PT;G6PP;GAL1PPpp;HISTP;HYPOE;KDOPP;MI1PP;NADPPPS;NTD1;NTD10;NTD10pp;NTD11;NTD11pp;NTD1pp;NTD2;NTD2pp;NTD3;NTD3pp;NTD4;NTD4pp;NTD5;NTD5pp;NTD6;NTD6pp;NTD7;NTD7pp;NTD8;NTD8pp;NTD9;NTD9pp;PAPA160;PAPA160pp;PDXPP;PGLYCP;PGPP120;PGPP120pp;PGPP160;PGPP160pp;PGPP161;PGPP161pp;PGPP180;PGPP180pp;PGPP181;PGPP181pp;PMDPHT;PSP_L;PSP_Lpp;PTHRpp;PYDXPP;RZ5PP;TRE6PP	ec:0.75+metabolites:0.17=0.92	MNXM3867	MNXM526;MNXM9	7.5	37.0	[50 mM HEPES-K, 5 mM Mg2+, 0.1 mM Mn2+, 50 mM HEPES-K, 5 mM Mg2+, 0.1 mM Mn2+]	[unknown, unknown, unknown, unknown, unknown, unknown]	47681	2874	R03024		15210699.0	kcat	kcat		2.8E-1	Phosphate;p-Nitrophenol
SABIO-RK	3.1.3	2.51		1/s	Diphosphate;H2O	Escherichia coli	P06961	3NTD2pp;3NTD4pp;3NTD7pp;3NTD9pp;ACGAL1PPpp;ACGAM1PPpp;BPNT;FBP;G1PPpp;G2PP;G2PPpp;G3PT;G6PP;GAL1PPpp;HISTP;HYPOE;KDOPP;MI1PP;NADPPPS;NTD1;NTD10;NTD10pp;NTD11;NTD11pp;NTD1pp;NTD2;NTD2pp;NTD3;NTD3pp;NTD4;NTD4pp;NTD5;NTD5pp;NTD6;NTD6pp;NTD7;NTD7pp;NTD8;NTD8pp;NTD9;NTD9pp;PAPA160;PAPA160pp;PDXPP;PGLYCP;PGPP120;PGPP120pp;PGPP160;PGPP160pp;PGPP161;PGPP161pp;PGPP180;PGPP180pp;PGPP181;PGPP181pp;PMDPHT;PSP_L;PSP_Lpp;PTHRpp;PYDXPP;RZ5PP;TRE6PP	ec:0.75+metabolites:0.25=1.00	MNXM11	MNXM9	7.5	37.0	[50 mM HEPES-K, 6.25 mM Mg2+, 0.6 mM Mn2+, 50 mM HEPES-K, 6.25 mM Mg2+, 0.6 mM Mn2+]	[unknown, unknown, unknown, unknown, unknown]	47682	76	R00004	R-HSA-449937;R-DDI-449937;R-ATH-449937;R-DME-449937;R-CEL-449937;R-XTR-449937;R-GGA-449937;R-DRE-449937;R-PFA-449937;R-MMU-449937;R-CFA-449937;R-RNO-449937;R-TGU-449937;R-SCE-449937;R-OSA-449937;R-SPO-449937;R-BTA-449937;R-SSC-449937	15210699.0	kcat	kcat		5E-2	Phosphate
SABIO-RK	3.1.3	14.9		1/s	NADP+;H2O	Escherichia coli	P06961	NADPPPS	ec:0.75+metabolites:0.50=1.25		MNXM8;MNXM9	7.5	37.0	[50 mM HEPES-K, 6.25 mM Mg2+, 0.6 mM Mn2+, 50 mM HEPES-K, 6.25 mM Mg2+, 0.6 mM Mn2+]	[unknown, unknown, unknown, unknown, unknown, unknown]	47683	697	R00118		15210699.0	kcat	kcat		5E-1	NAD+;Phosphate
SABIO-RK	3.1.3	1.24		1/s	ADP;H2O	Escherichia coli	P06961	3NTD2pp;3NTD4pp;3NTD7pp;3NTD9pp;ACGAL1PPpp;ACGAM1PPpp;BPNT;FBP;G1PPpp;G2PP;G2PPpp;G3PT;G6PP;GAL1PPpp;HISTP;HYPOE;KDOPP;MI1PP;NADPPPS;NTD1;NTD10;NTD10pp;NTD11;NTD11pp;NTD1pp;NTD2;NTD2pp;NTD3;NTD3pp;NTD4;NTD4pp;NTD5;NTD5pp;NTD6;NTD6pp;NTD7;NTD7pp;NTD8;NTD8pp;NTD9;NTD9pp;PAPA160;PAPA160pp;PDXPP;PGLYCP;PGPP120;PGPP120pp;PGPP160;PGPP160pp;PGPP161;PGPP161pp;PGPP180;PGPP180pp;PGPP181;PGPP181pp;PMDPHT;PSP_L;PSP_Lpp;PTHRpp;PYDXPP;RZ5PP;TRE6PP	ec:0.75+metabolites:0.17=0.92	MNXM40333	MNXM728294;MNXM9	7.5	37.0	[50 mM HEPES-K, 6.25 mM Mg2+, 0.6 mM Mn2+, 50 mM HEPES-K, 6.25 mM Mg2+, 0.6 mM Mn2+]	[unknown, unknown, unknown, unknown, unknown, unknown]	47684	246	R00122		15210699.0	kcat	kcat		7E-2	AMP;Phosphate
SABIO-RK	3.1.3	3.78		1/s	H2O;ATP	Escherichia coli	P06961	3NTD2pp;3NTD4pp;3NTD7pp;3NTD9pp;ACGAL1PPpp;ACGAM1PPpp;BPNT;FBP;G1PPpp;G2PP;G2PPpp;G3PT;G6PP;GAL1PPpp;HISTP;HYPOE;KDOPP;MI1PP;NADPPPS;NTD1;NTD10;NTD10pp;NTD11;NTD11pp;NTD1pp;NTD2;NTD2pp;NTD3;NTD3pp;NTD4;NTD4pp;NTD5;NTD5pp;NTD6;NTD6pp;NTD7;NTD7pp;NTD8;NTD8pp;NTD9;NTD9pp;PAPA160;PAPA160pp;PDXPP;PGLYCP;PGPP120;PGPP120pp;PGPP160;PGPP160pp;PGPP161;PGPP161pp;PGPP180;PGPP180pp;PGPP181;PGPP181pp;PMDPHT;PSP_L;PSP_Lpp;PTHRpp;PYDXPP;RZ5PP;TRE6PP	ec:0.75+metabolites:0.17=0.92	MNXM3	MNXM40333;MNXM9	7.5	37.0	[50 mM HEPES-K, 6.25 mM Mg2+, 0.6 mM Mn2+, 50 mM HEPES-K, 6.25 mM Mg2+, 0.6 mM Mn2+]	[unknown, unknown, unknown, unknown, unknown, unknown]	47685	75	R00086		15210699.0	kcat	kcat		1.2E-1	ADP;Phosphate
SABIO-RK	3.1.3	4.83		1/s	CDP;H2O	Escherichia coli	P06961	3NTD2pp;3NTD4pp;3NTD7pp;3NTD9pp;ACGAL1PPpp;ACGAM1PPpp;BPNT;FBP;G1PPpp;G2PP;G2PPpp;G3PT;G6PP;GAL1PPpp;HISTP;HYPOE;KDOPP;MI1PP;NADPPPS;NTD1;NTD10;NTD10pp;NTD11;NTD11pp;NTD1pp;NTD2;NTD2pp;NTD3;NTD3pp;NTD4;NTD4pp;NTD5;NTD5pp;NTD6;NTD6pp;NTD7;NTD7pp;NTD8;NTD8pp;NTD9;NTD9pp;PAPA160;PAPA160pp;PDXPP;PGLYCP;PGPP120;PGPP120pp;PGPP160;PGPP160pp;PGPP161;PGPP161pp;PGPP180;PGPP180pp;PGPP181;PGPP181pp;PMDPHT;PSP_L;PSP_Lpp;PTHRpp;PYDXPP;RZ5PP;TRE6PP	ec:0.75+metabolites:0.17=0.92	MNXM1102191	MNXM1103302;MNXM9	7.5	37.0	[50 mM HEPES-K, 6.25 mM Mg2+, 0.6 mM Mn2+, 50 mM HEPES-K, 6.25 mM Mg2+, 0.6 mM Mn2+]	[unknown, unknown, unknown, unknown, unknown, unknown]	47686	207	R00514		15210699.0	kcat	kcat		3.9E-1	CMP;Phosphate
SABIO-RK	3.1.3	3.36		1/s	CTP;H2O	Escherichia coli	P06961	3NTD2pp;3NTD4pp;3NTD7pp;3NTD9pp;ACGAL1PPpp;ACGAM1PPpp;BPNT;FBP;G1PPpp;G2PP;G2PPpp;G3PT;G6PP;GAL1PPpp;HISTP;HYPOE;KDOPP;MI1PP;NADPPPS;NTD1;NTD10;NTD10pp;NTD11;NTD11pp;NTD1pp;NTD2;NTD2pp;NTD3;NTD3pp;NTD4;NTD4pp;NTD5;NTD5pp;NTD6;NTD6pp;NTD7;NTD7pp;NTD8;NTD8pp;NTD9;NTD9pp;PAPA160;PAPA160pp;PDXPP;PGLYCP;PGPP120;PGPP120pp;PGPP160;PGPP160pp;PGPP161;PGPP161pp;PGPP180;PGPP180pp;PGPP181;PGPP181pp;PMDPHT;PSP_L;PSP_Lpp;PTHRpp;PYDXPP;RZ5PP;TRE6PP	ec:0.75+metabolites:0.17=0.92	MNXM1103718	MNXM1102191;MNXM9	7.5	37.0	[50 mM HEPES-K, 6.25 mM Mg2+, 0.6 mM Mn2+, 50 mM HEPES-K, 6.25 mM Mg2+, 0.6 mM Mn2+]	[unknown, unknown, unknown, unknown, unknown, unknown]	47687	209	R00569		15210699.0	kcat	kcat		1.7E-1	Phosphate;CDP
SABIO-RK	3.1.3	3.09		1/s	H2O;Adenosine 2'-phosphate	Escherichia coli	P06961	3NTD2pp;3NTD4pp;3NTD7pp;3NTD9pp;ACGAL1PPpp;ACGAM1PPpp;BPNT;FBP;G1PPpp;G2PP;G2PPpp;G3PT;G6PP;GAL1PPpp;HISTP;HYPOE;KDOPP;MI1PP;NADPPPS;NTD1;NTD10;NTD10pp;NTD11;NTD11pp;NTD1pp;NTD2;NTD2pp;NTD3;NTD3pp;NTD4;NTD4pp;NTD5;NTD5pp;NTD6;NTD6pp;NTD7;NTD7pp;NTD8;NTD8pp;NTD9;NTD9pp;PAPA160;PAPA160pp;PDXPP;PGLYCP;PGPP120;PGPP120pp;PGPP160;PGPP160pp;PGPP161;PGPP161pp;PGPP180;PGPP180pp;PGPP181;PGPP181pp;PMDPHT;PSP_L;PSP_Lpp;PTHRpp;PYDXPP;RZ5PP;TRE6PP	ec:0.75+metabolites:0.17=0.92	MNXM739538	MNXM1105760;MNXM9	7.5	37.0	[50 mM HEPES-K, 6.25 mM Mg2+, 0.6 mM Mn2+, 50 mM HEPES-K, 6.25 mM Mg2+, 0.6 mM Mn2+]	[unknown, unknown, unknown, unknown, unknown, unknown]	47688	10734			15210699.0	kcat	kcat		1.4E-1	Phosphate;Adenosine
SABIO-RK	3.1.4.37	1.97		1/s	2',3'-Cyclic GMP;H2O	Escherichia coli	P06961		none	MNXM733912		7.0	37.0	[50 mM HEPES-K, 50 mM HEPES-K]	[unknown, unknown, unknown, unknown]	47689	12074			15210699.0	kcat	kcat		8E-2	Guanosine 2'-phosphate
SABIO-RK	3.4.19.5	0.631		1/s	H2O;beta-L-Aspartyl-L-leucine	Escherichia coli	P37595	GTHRDHpp	ec:1.00=1.00		MNXM1364497	7.5	22.0	[20 mM Tris/HCl, 0.1 mM alpha-Ketoglutarate, 0.2 mg/ml NADH, 12.5 units/ml Glutamate-oxaloacetate transaminase, 12.5 units/ml Malate dehydrogenase, 20 mM Tris/HCl, 0.1 mM alpha-Ketoglutarate, 0.2 mg/ml NADH, 12.5 units/ml Glutamate-oxaloacetate transaminase, 12.5 units/ml Malate dehydrogenase]	[unknown, unknown, unknown, unknown, unknown]	47859	13244			15265041.0	kcat	kcat		1.5E-2	L-Leucine;L-Aspartate
SABIO-RK	3.4.19.5	0.28		1/s	L-Asparagine;H2O	Escherichia coli	P37595	GTHRDHpp	ec:1.00=1.00	MNXM1107821	MNXM1364497	7.5	22.0	[20 mM Tris/HCl, 0.1 mM alpha-Ketoglutarate, 0.2 mg/ml NADH, 12.5 units/ml Glutamate-oxaloacetate transaminase, 12.5 units/ml Malate dehydrogenase, 20 mM Tris/HCl, 0.1 mM alpha-Ketoglutarate, 0.2 mg/ml NADH, 12.5 units/ml Glutamate-oxaloacetate transaminase, 12.5 units/ml Malate dehydrogenase]	[unknown, unknown, unknown, unknown, unknown]	47861	917	R00485	R-MMU-6797627;R-BTA-6797627;R-DME-6797627;R-GGA-6797627;R-HSA-6797627;R-CEL-6797627;R-RNO-6797627;R-CFA-6797627;R-DDI-6797627;R-SPO-6797627;R-DRE-6797627;R-TGU-6797627;R-XTR-6797627	15265041.0	kcat	kcat		2E-2	NH3;L-Aspartate
SABIO-RK	1.1.1.79	70.6		1/s	Glyoxylate;NADPH;H+	Escherichia coli	P75913	GLYCLTDx;GLYCLTDy;HPYRRy	ec:1.00+uniprot:0.50=1.50	MNXM222	MNXM1;MNXM69;MNXM738702	7.0	25.0	[100 mM Potassium phosphate, 100 mM Potassium phosphate]	[cytoplasm, cytoplasm, cytoplasm, cytoplasm, cytoplasm, cytoplasm]	48245	159	R00465	R-GGA-389826;R-DRE-389826;R-DDI-389826;R-DME-389826;R-SCE-389826;R-SPO-389826;R-TGU-389826;R-SSC-389826;R-HSA-389826;R-XTR-389826;R-MMU-389826;R-BTA-389826;R-ATH-389826;R-RNO-389826;R-CFA-389826;R-OSA-389826	11237876.0	kcat	kcat		-	Glycolate;NADP+
SABIO-RK	1.1.1.81	11.8		1/s	H+;3-Hydroxypyruvate;NADPH	Escherichia coli	P75913	HPYRRx;HPYRRy	ec:1.00+uniprot:0.50=1.50	MNXM1136254	MNXM1;MNXM392;MNXM738702	7.0	25.0	[100 mM Potassium phosphate, 100 mM Potassium phosphate]	[cytoplasm, cytoplasm, cytoplasm, cytoplasm, cytoplasm, cytoplasm]	48246	427	R01392		11237876.0	kcat	kcat		-	NADP+;D-Glycerate
SABIO-RK	1.1.1.79	203.0		1/s	H+;NADPH;Glyoxylate	Escherichia coli	P37666	DKGLCNR2y	ec:1.00+uniprot:1.00=2.00	MNXM222	MNXM1;MNXM69;MNXM738702	7.5		[100 mM Potassium phosphate]	[cytoplasm, cytoplasm, cytoplasm, cytoplasm, cytoplasm, cytoplasm]	48247	159	R00465	R-BTA-389826;R-DDI-389826;R-HSA-389826;R-XTR-389826;R-GGA-389826;R-MMU-389826;R-TGU-389826;R-DME-389826;R-OSA-389826;R-RNO-389826;R-SCE-389826;R-SPO-389826;R-CFA-389826;R-SSC-389826;R-DRE-389826;R-ATH-389826	11237876.0	kcat	kcat		-	Glycolate;NADP+
SABIO-RK	1.1.1.81	72.5		1/s	H+;3-Hydroxypyruvate;NADPH	Escherichia coli	P37666	DKGLCNR2y	ec:1.00+uniprot:1.00=2.00	MNXM1136254	MNXM1;MNXM392;MNXM738702	7.5		[100 mM Potassium phosphate]	[cytoplasm, cytoplasm, cytoplasm, cytoplasm, cytoplasm, cytoplasm]	48248	427	R01392		11237876.0	kcat	kcat		-	D-Glycerate;NADP+
SABIO-RK	1.1.1.215	40.7		1/s	2-Dehydro-D-gluconate;H+;NADPH	Escherichia coli	P37666	DKGLCNR2y	ec:1.00+uniprot:1.00=2.00	MNXM341	MNXM1;MNXM582;MNXM738702	7.5		[100 mM Potassium phosphate]	[cytoplasm, cytoplasm, cytoplasm, cytoplasm, cytoplasm, cytoplasm]	48249	1847	R01739		11237876.0	kcat	kcat		-	D-Gluconate;NADP+
SABIO-RK	6.1.1	0.01		1/s	L-Glutamate;tRNA(Glu);ATP	Escherichia coli	P27305	GLUTRS	ec:0.75+metabolites:0.70=1.45	MNXM3;MNXM741173;MNXM90886	MNXM11;MNXM728294;MNXM731035;MNXM731043	7.2	37.0	[100 mM Na-Hepes, 10 mM MgCl2, 100 mM Na-Hepes, 10 mM MgCl2]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	48432	5179	R05578	R-HSA-379861;R-HSA-380216	15003446.0	kcat	kcat		5E-3	AMP;Diphosphate;L-Glutamyl-tRNA(Glu)
SABIO-RK	6.1.1	5.5		1/s	L-Glutamate;tRNA(Glu);ATP	Escherichia coli	P27305	GLUTRS	ec:0.75+metabolites:0.70=1.45	MNXM3;MNXM741173;MNXM90886	MNXM11;MNXM728294;MNXM731035;MNXM731043	7.2	37.0	[100 mM Na-Hepes, 10 mM MgCl2, 100 mM Na-Hepes, 10 mM MgCl2]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	48433	5179	R05578	R-HSA-379861;R-HSA-380216	15003446.0	kcat	kcat		1E0	Diphosphate;AMP;L-Glutamyl-tRNA(Glu)
SABIO-RK	2.7.7.12	62.0		1/s	alpha-D-Galactose 1-phosphate;UDPglucose	Escherichia coli	P09148	UGLT	ec:1.00+uniprot:1.00=2.00	MNXM1364019;MNXM1364213	MNXM1104754	8.5	4.0	[95 mM sodium bicinate, 8 mM cysteine, 95 mM sodium bicinate, 8 mM cysteine]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	48434	1268	R00955		9772178.0	kcat	kcat		8E0	D-Glucose 1-phosphate;UDPgalactose
SABIO-RK	6.3.4.4	1.37		1/s	IMP;GTP;L-Aspartate	Escherichia coli	P0A7D4	ADSS	ec:1.00+uniprot:1.00+metabolites:0.08=2.08	MNXM1101868;MNXM1103553;MNXM1364497	MNXM1103285;MNXM1103622;MNXM9	7.7	25.0	[40 mM Hepes, 40 mM Hepes]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	48471	228	R01135		9115248.0	kcat	kcat		1.2E-1	Phosphate;N6-(1,2-Dicarboxyethyl)-AMP;GDP
SABIO-RK	6.3.4.4	1.92		1/s	GTP;IMP;L-Aspartate	Escherichia coli	P0A7D4	ADSS	ec:1.00+uniprot:1.00+metabolites:0.08=2.08	MNXM1101868;MNXM1103553;MNXM1364497	MNXM1103285;MNXM1103622;MNXM9	7.0	25.0	[40 mM Hepes, 40 mM Hepes]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	48472	228	R01135		9115248.0	kcat	kcat		2.8E-1	Phosphate;GDP;N6-(1,2-Dicarboxyethyl)-AMP
SABIO-RK	2.6.1.62	0.013		1/s	8-Amino-7-oxononanoate;S-Adenosyl-L-methionine	Escherichia coli	P12995	AMAOTr	ec:1.00+uniprot:1.00+metabolites:0.67=2.67	MNXM1363767;MNXM726864	MNXM1140;MNXM733832	9.0	25.0	[50 mM AMPSO, 20% glycerol, 50 mM AMPSO, 20% glycerol]	[unknown, unknown, unknown, unknown, unknown]	48628	3057	R03231		12379100.0	kcat	kcat		1E-3	S-Adenosyl-4-methylthio-2-oxobutanoate;7,8-Diaminononanoate
SABIO-RK	1.2.1.70	0.13		1/s	H+;NADPH;L-Glutamyl-tRNA(Glu)	Escherichia coli	P0A6X1	GLUTRR	ec:1.00+uniprot:1.00+metabolites:0.53=2.53	MNXM1;MNXM731035;MNXM731043;MNXM738702	MNXM1453;MNXM90886	8.1	37.0	[30 mM Na-HEPES, 10 mM MgCl2, 15 mM KCl, 20% (v/v) Glycerol, 1 mM dithiothreitol, 1 mg/ml Bovine serum albumin, 30 mM Na-HEPES, 10 mM MgCl2, 15 mM KCl, 20% (v/v) Glycerol, 1 mM dithiothreitol, 1 mg/ml Bovine serum albumin]	[soluble, soluble, soluble, soluble, soluble, soluble, soluble]	48745	9145			12370189.0	kcat	kcat		-	tRNA(Glu);NADP+;(S)-4-Amino-5-oxopentanoate
SABIO-RK	1.2.1.70	0.15		1/s	L-Glutamyl-tRNA(Glu);NADPH;H+	Escherichia coli	P0A6X1	GLUTRR	ec:1.00+uniprot:1.00+metabolites:0.53=2.53	MNXM1;MNXM731035;MNXM731043;MNXM738702	MNXM1453;MNXM90886	8.1	37.0	[30 mM Na-HEPES, 10 mM MgCl2, 15 mM KCl, 20% (v/v) Glycerol, 1 mM dithiothreitol, 1 mg/ml Bovine serum albumin, 30 mM Na-HEPES, 10 mM MgCl2, 15 mM KCl, 20% (v/v) Glycerol, 1 mM dithiothreitol, 1 mg/ml Bovine serum albumin]	[soluble, soluble, soluble, soluble, soluble, soluble, soluble]	48746	9145			12370189.0	kcat	kcat		-	(S)-4-Amino-5-oxopentanoate;NADP+;tRNA(Glu)
SABIO-RK	1.7.1.14	0.2		1/s	NADH;Nitric oxide;H+	Escherichia coli	P24232	NHFRBO	ec:1.00+metabolites:0.38=1.38	MNXM1;MNXM10;MNXM1107902	MNXM738430;MNXM8	7.0	37.0	[50 mM Mops, 50 mM NaCl, 50 mM Mops, 50 mM NaCl]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	49169	2422			11139382.0	kcat	kcat		-	NAD+;Nitrous oxide;H2O
SABIO-RK	1.7.1.14	0.15		1/s	H+;Nitric oxide;NADH	Escherichia coli	P24232	NHFRBO	ec:1.00+metabolites:0.38=1.38	MNXM1;MNXM10;MNXM1107902	MNXM738430;MNXM8	7.0	37.0	[50 mM Mops, 50 mM NaCl, 50 mM Mops, 50 mM NaCl]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	49170	2422			11139382.0	kcat	kcat		7E-2	Nitrous oxide;H2O;NAD+
SABIO-RK	1.14.12.17	0.03		1/s	NADH;S-Nitrosoglutathione	Escherichia coli	P24232	NODOx	ec:1.00+uniprot:1.00+metabolites:0.29=2.29	MNXM10	MNXM164810;MNXM8	7.0	37.0	[100 mM sodium phosphate, 0.3 mM EDTA, 100 mM sodium phosphate, 0.3 mM EDTA]	[unknown, unknown, unknown, unknown, unknown, unknown]	49171	11768			11751864.0	kcat	kcat		-	Glutathione sulfinamide;NAD+
SABIO-RK	1.14.12.17	0.7		1/s	Cytochrome c;H+;NADH	Escherichia coli	P24232	NODOx	ec:1.00+uniprot:1.00+metabolites:0.18=2.18	MNXM1;MNXM10;MNXM731958;MNXM731977	MNXM731957;MNXM731975;MNXM8	7.0	37.0	[50 mM MOPS, 50 mM NaCl, 8 units of glucose oxidase, 10 mM glucose, 130 units of catalase, 230 units of manganese-containing superoxide dismutase, 50 mM MOPS, 50 mM NaCl, 8 units of glucose oxidase, 10 mM glucose, 130 units of catalase, 230 units of manganese-containing superoxide dismutase]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	49172	6673			11751864.0	kcat	kcat		-	NAD+;Reduced cytochrome c
SABIO-RK	1.14.12.17	0.04		1/s	H+;NADH;Nitrite	Escherichia coli	P24232	NODOx	ec:1.00+uniprot:1.00+metabolites:0.23=2.23	MNXM1;MNXM10;MNXM107	MNXM1107902;MNXM8	7.0	37.0	[100 mM sodium phosphate, 0.3 mM EDTA, 100 mM sodium phosphate, 0.3 mM EDTA]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	49173	10987			11751864.0	kcat	kcat		-	H2O;Nitric oxide;NAD+
SABIO-RK	3.5.1.88	5.6		1/s	H2O;Formyl-L-methionyl peptide	Escherichia coli	P0A6K3	FORtppi	metabolites:0.25=0.25	MNXM739068	MNXM39;MNXM726375	7.5	37.0	[50 mM Hepes, 12 mM NAD+, 4.5 units/ml yeast formate dehydrogenase, 200 Âµg/ml BSA, stabilizing compounds: 1 mM NiCL2 or 200 mg/ml catalase., 50 mM Hepes, 12 mM NAD+, 4.5 units/ml yeast formate dehydrogenase, 200 Âµg/ml BSA, stabilizing compounds: 1 mM NiCL2 or 200 mg/ml catalase.]	[unknown, unknown, unknown, unknown, unknown, unknown]	49252	5233	R05635		11733990.0	kcat	kcat		1.5E0	Formate;Methionyl peptide
SABIO-RK	1.14.12.17	15.0		1/s	Nitric oxide;O2;NADH	Escherichia coli	P24232	NODOx	ec:1.00+uniprot:1.00+metabolites:0.62=2.62	MNXM10;MNXM1107902	MNXM1;MNXM732399;MNXM8	7.0	10.0	[100 mM Phosphate, 0.1 mM EDTA, 100 mM Phosphate, 0.1 mM EDTA]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	49695	5318	R05724		11517313.0	kcat	kcat		-	Nitrate;H+;NAD+
SABIO-RK	1.5.1.3	12.0		1/s	H+;NADPH;Dihydrofolate	Escherichia coli		DHFR	ec:1.00+metabolites:0.25=1.25	MNXM1103936	MNXM1;MNXM281;MNXM738702	5.5	25.0	[50 mM Mes, 25 mM Tris, 25 mM Ethanolamine, 100 mM NaCl, 50 mM Mes, 25 mM Tris, 25 mM Ethanolamine, 100 mM NaCl]	[unknown, unknown, unknown, unknown, unknown, unknown]	49786	100	R00939	R-BTA-197972;R-SCE-197972;R-GGA-197972;R-DME-197972;R-CFA-197972;R-HSA-197972;R-RNO-197972;R-SPO-197972;R-DRE-197972;R-MMU-197972;R-TGU-197972;R-XTR-197972;R-DDI-197972;R-CEL-197972;R-SSC-197972	3463995.0	V	kcat		-	5,6,7,8-Tetrahydrofolate;NADP+
SABIO-RK	1.1.1.95	0.55		1/s	3-Phospho-D-glycerate;NAD+	Escherichia coli	P0A9T0	PGCD	ec:1.00+uniprot:1.00+metabolites:0.75=2.75	MNXM8	MNXM1;MNXM10;MNXM541				[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	50122	8970	R01513		23417802.0	kcatA	kcat		-	NADH;H+;3-Phosphohydroxypyruvate
SABIO-RK	2.6.1.52	1.75		1/s	3-Phosphohydroxypyruvate;L-Glutamate	Escherichia coli	P23721	OHPBAT	ec:1.00+uniprot:1.00+metabolites:0.17=2.17	MNXM1094062;MNXM1368744	MNXM541;MNXM741173				[unknown, unknown, unknown, unknown, unknown]	50123	3893	R04173	R-TGU-977333;R-GGA-977333;R-CFA-977333;R-HSA-977333;R-SPO-977333;R-DRE-977333;R-MMU-977333;R-ATH-977333;R-DME-977333;R-OSA-977333;R-XTR-977333;R-SSC-977333;R-BTA-977333;R-CEL-977333;R-SCE-977333;R-DDI-977333;R-RNO-977333	23417802.0	kcatC	kcat		-	2-Oxoglutarate;O-Phospho-L-serine
SABIO-RK	3.1.3.3	1.43		1/s	H2O;O-Phospho-L-serine	Escherichia coli	P0AGB0	PSP_L	ec:1.00+uniprot:1.00+metabolites:0.50=2.50	MNXM1094062	MNXM737787;MNXM9				[unknown, unknown, unknown, unknown, unknown]	50124	983	R00582		23417802.0	kcatB	kcat		-	L-Serine;Phosphate
