Rank,gene_callers_id,DSS3_ac_mean_abund,DSS3_glc_mean_abund,DSS3_late_mean_abund,DSS3_early_mean_abund,DSS3_ac_v_DSS3_glc_FOLD_CHANGE_rna,DSS3_ac_v_DSS3_late_FOLD_CHANGE_rna,DSS3_ac_v_DSS3_early_FOLD_CHANGE_rna,DSS3_glc_v_DSS3_late_FOLD_CHANGE_rna,DSS3_glc_v_DSS3_early_FOLD_CHANGE_rna,DSS3_late_v_DSS3_early_FOLD_CHANGE_rna,ANOVA p-value,BH_crit,BH_valid,DSS3_ac_v_DSS3_glc_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_ac_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_late_Tukey_HSD_adjusted_p,DSS3_glc_v_DSS3_early_Tukey_HSD_adjusted_p,DSS3_late_v_DSS3_early_Tukey_HSD_adjusted_p,SPO_ID (ACCESSION),KOfam (ACCESSION),KEGG_Module,COG20_FUNCTION,n_matches,frame_id,n_reactions,reaction_ids
531,2879,0.005720685,0.00644434,0.005836098,0.004050279,-0.171714439,-0.02701428,0.498363824,0.14470016,0.670078263,0.525378103,1.13080448003753e-05,0.006114694,TRUE,0.013,,0.0004,0.0087,,,SPO2883,,,Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme (IlvB) (PDB:1BFD),1,SPO_RS14630,2,"ACETOLACTSYN-RXN, ACETOOHBUTSYN-RXN"
532,179,0.002394313,0.000970139,0.000740701,0.001073236,1.308391862,1.706390034,1.16048123,0.397998172,-0.147910632,-0.545908804,1.13389327841032e-05,0.006126209,TRUE,,,,,,,SPO0181,K02388,,Flagellar basal body rod protein FlgC (FlgC),1,SPO_RS00925,0,
533,2479,0.00780766,0.004925368,0.006259219,0.006617469,0.66485223,0.319555411,0.239627823,-0.345296819,-0.425224408,-0.079927588,1.14952649276638e-05,0.006137725,TRUE,,,,,,,SPO2482,,,"Metal-dependent hydrolase, endonuclease/exonuclease/phosphatase family (ElsH) (PUBMED:15178340)",1,SPO_RS12605,0,
534,1187,0.008810359,0.00746305,0.005405207,0.006271814,0.238364379,0.703717774,0.490268603,0.465353395,0.251904224,-0.213449171,1.15479898980452e-05,0.00614924,TRUE,0.0039,0,0.0001,0.0001,,,SPO1187,K01925,,UDP-N-acetylmuramoylalanine-D-glutamate ligase (MurD) (PDB:1E0D),1,SPO_RS06015,1,UDP-NACMURALA-GLU-LIG-RXN
535,3030,0.035800496,0.084925908,0.105328361,0.045254614,-1.245580651,-1.560814374,-0.34047644,-0.315233723,0.905104211,1.220337934,1.15722782594391e-05,0.006160755,TRUE,0.0002,0,,0.0206,,,SPO3033,K00036,Pentose phosphate pathway (Pentose phosphate cycle),Glucose-6-phosphate 1-dehydrogenase (Zwf) (PDB:5B7W) (PUBMED:18950999),1,SPO_RS15375,1,GLU6PDEHYDROG-RXN
536,2392,0.002730067,0.017222641,0.00095999,0.005947127,-2.656094704,1.510084254,-1.059961462,4.166178959,1.596133243,-2.570045716,1.15903416705447e-05,0.006172271,TRUE,,,,,,,SPO2393,K09386,,Carbon monoxide dehydrogenase subunit CoxG (CoxG) (PDB:2NS9),1,SPO_RS12150,0,
537,1258,0.010792489,0.009823195,0.006490934,0.006493991,0.136802217,0.73479985,0.734563652,0.597997633,0.597761435,-0.000236198,1.16709482530376e-05,0.006183786,TRUE,,0,0,0.0001,,,SPO1257,K00799,,Glutathione S-transferase (GstA) (PDB:1A0F),1,SPO_RS06405,2,"RXN-19609, RXN-19611"
538,639,0.006609003,0.007887823,0.00429347,0.005234575,-0.254089966,0.624703536,0.338342838,0.878793502,0.592432804,-0.286360698,1.17141985816018e-05,0.006195302,TRUE,,,,,,,SPO0640,K01607,,"Uncharacterized conserved protein YurZ, alkylhydroperoxidase/carboxymuconolactone decarboxylase family (YurZ) (PDB:3BEY)",1,SPO_RS03235,0,
539,766,0.01347637,0.023209693,0.016945551,0.013020248,-0.785341918,-0.331601434,0.052676213,0.453740484,0.83801813,0.384277647,1.18176595598571e-05,0.006206817,TRUE,0,0.0183,,0.0003,,,SPO0767,,,tRNA1(Val) A37 N6-methylase TrmN6 (TrmN6),1,SPO_RS03870,0,
540,2742,0.003904835,0.00214961,0.002326064,0.002924035,0.861508345,0.747464655,0.419328407,-0.11404369,-0.442179939,-0.328136248,1.18471919521624e-05,0.006218333,TRUE,,,,,,,SPO2747,,,"GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants (GGDEF) (PDB:6D9M)",1,SPO_RS13955,0,
541,3323,0.013257694,0.020349568,0.015043178,0.011729026,-0.617905257,-0.180165526,0.177608462,0.437739731,0.795513719,0.357773988,1.18586957032025e-05,0.006229848,TRUE,,,,,,,SPO3326,K06995,,Predicted enzyme of the cupin superfamily (PDB:1LKN),1,SPO_RS16850,0,
542,459,0.007358647,0.001169595,0.001887536,0.002601613,2.649284802,1.953242179,1.491020687,-0.696042624,-1.158264115,-0.462221492,1.19096823287116e-05,0.006241363,TRUE,,,,,,,SPO0459,,,,1,SPO_RS02315,0,
543,500,0.107147398,0.050427001,0.038471678,0.074759249,1.086892123,1.482780299,0.523442382,0.395888176,-0.56344974,-0.959337917,1.19680306384762e-05,0.006252879,TRUE,0,0,0.0015,,,,SPO0499,K02994,,Ribosomal protein S8 (RpsH) (PDB:4V4H),1,SPO_RS02520,0,
544,1365,0.013709331,0.010243012,0.00947987,0.014293851,0.422944869,0.531745503,-0.060679566,0.108800633,-0.483624436,-0.592425069,1.20322844723586e-05,0.006264394,TRUE,0.0029,0.0002,,0.0444,,,SPO1363,K00796,"Tetrahydrofolate biosynthesis, GTP => THF",Dihydropteroate synthase (FolP) (PDB:1AD1),1,SPO_RS06950,1,H2PTEROATESYNTH-RXN
545,432,0.015445403,0.115542469,0.022260996,0.01416375,-2.89730795,-0.521612297,0.120686544,2.375695653,3.017994494,0.642298841,1.20654151096013e-05,0.00627591,TRUE,,,,,,,SPO0432,K13771,,"DNA-binding transcriptional regulator, IscR family (IscR) (PDB:1XD7)",1,SPO_RS02185,0,
546,2163,0.021410343,0.043019598,0.060505896,0.039712581,-1.007632494,-1.500354289,-0.893700322,-0.492721795,0.113932173,0.606653968,1.20813353492674e-05,0.006287425,TRUE,,0.0001,0.0021,,,,SPO2161,,,"Ca2+-binding protein, RTX toxin-related (PDB:1AF0) (PUBMED:15135544)",1,SPO_RS10955,0,
547,1296,0.018440357,0.010922855,0.008639718,0.01094629,0.753775959,1.092643938,0.752567348,0.338867978,-0.001208611,-0.34007659,1.21158704430658e-05,0.006298941,TRUE,0.0001,0,0.0001,0.0291,,,SPO1295,,,"dTDP-4-amino-4,6-dideoxygalactose transaminase (WecE) (PDB:4PIW) (PUBMED:15271350)",1,SPO_RS06595,0,
548,883,0.018511531,0.043163918,0.031529278,0.020162288,-1.218388904,-0.768115285,-0.122602345,0.450273619,1.095786559,0.64551294,1.21385159780833e-05,0.006310456,TRUE,,,,,,,SPO0883,K08970,,"ABC-type uncharacterized transport system, periplasmic component",1,SPO_RS04450,0,
549,1629,0.003638898,0.005917104,0.002877756,0.006313965,-0.701466503,0.338934352,-0.796542816,1.040400855,-0.095076312,-1.135477167,1.2163522609907e-05,0.006321971,TRUE,0.0273,,0.0082,0.0203,,,SPO1626,K01406,,"Ca2+-binding protein, RTX toxin-related (PDB:1AF0) (PUBMED:15135544)",1,SPO_RS08270,0,
550,1848,0.011170199,0.014842709,0.010063737,0.008723894,-0.414257516,0.146382072,0.352193334,0.560639588,0.766450851,0.205811263,1.22026746253107e-05,0.006333487,TRUE,0.0006,,0.0064,0.0001,,,SPO1846,K01999,,"ABC-type branched-chain amino acid transport system, periplasmic component (LivK) (PDB:1USG)",1,SPO_RS09390,0,
551,3239,0.027119169,0.010160803,0.00947858,0.013244605,1.415658889,1.523027689,1.032146841,0.1073688,-0.383512048,-0.490880848,1.23051062753786e-05,0.006345002,TRUE,0,0,0.0001,,,,SPO3243,K03517,"NAD biosynthesis, aspartate => quinolinate => NAD",Quinolinate synthase (NadA) (PDB:4HHE) (PUBMED:24498065),1,SPO_RS16425,1,QUINOLINATE-SYNTHA-RXN
552,357,0.071198523,0.041622313,0.056183078,0.081093047,0.778017985,0.345070029,-0.187840777,-0.432947956,-0.965858762,-0.532910806,1.23293502751512e-05,0.006356518,TRUE,,,,,,,SPO0358,K00241,"Citrate cycle (TCA cycle, Krebs cycle)","Succinate dehydrogenase/fumarate reductase, cytochrome b subunit (SdhC) (PDB:2WU2) (PUBMED:18511537)",1,SPO_RS01820,1,SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN
553,2299,0.036274121,0.027196011,0.034120931,0.044728282,0.415501077,0.087199954,-0.30306491,-0.328301124,-0.718565988,-0.390264864,1.23461068992982e-05,0.006368033,TRUE,,,,,,,SPO2297,,,,1,SPO_RS11645,0,
554,1436,0.004121389,0.011145386,0.00500206,0.005303377,-1.43236567,-0.273106838,-0.358468207,1.159258831,1.073897462,-0.085361369,1.24044967490897e-05,0.006379549,TRUE,0,,,0,,,SPO1433,K23107,,"Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family (PdxI) (PDB:1LQA) (PUBMED:32253339)",1,SPO_RS07305,1,RXN1A0-6303
555,2804,0.03499533,0.025002548,0.018969992,0.024745594,0.485634499,0.883672477,0.501743529,0.398037978,0.016109029,-0.381928948,1.24350033655837e-05,0.006391064,TRUE,0.0002,0,0.0001,0.0019,,,SPO2808,K01451,,Metal-dependent amidase/aminoacylase/carboxypeptidase (AbgB) (PDB:3RAM) (PUBMED:17307853),1,SPO_RS14265,0,
556,3660,0.002491184,0.003098203,0.002656408,0.005299539,-0.313149541,-0.090594647,-1.086211978,0.222554894,-0.773062437,-0.995617331,1.25216342031485e-05,0.006402579,TRUE,,,0.0002,,,,SPO3660,K23124,,5-oxoprolinase subunit C/Allophanate hydrolase subunit 2 (PxpC) (PDB:3MML) (PUBMED:28830929),1,SPO_RS18550,0,
557,3079,0.054739692,0.015229955,0.010072917,0.015807064,1.837653979,2.43198657,1.782437424,0.594332591,-0.055216555,-0.649549146,1.27236654538106e-05,0.006414095,TRUE,0,0,0,,,,SPO3083,K01029,,"Acyl-CoA:acetate/3-ketoacid CoA transferase, beta subunit (AtoA) (PDB:5DBN)",1,SPO_RS15620,3,"3-OXOADIPATE-COA-TRANSFERASE-RXN, RXNI-2, 3-OXOACID-COA-TRANSFERASE-RXN"
558,1103,0.019585182,0.009423488,0.007712153,0.015205034,1.051952031,1.341652843,0.363503813,0.289700812,-0.688448218,-0.97814903,1.28190090476134e-05,0.00642561,TRUE,,,,,,,SPO1102,,,,1,SPO_RS05590,0,
559,2129,0.00226506,0.003974283,0.003628085,0.002387019,-0.81426645,-0.682842968,-0.078513286,0.131423483,0.735753165,0.604329682,1.28395330256764e-05,0.006437126,TRUE,,,,,,,SPO2127,K01247,,3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase (AlkA) (PDB:1DIZ),1,SPO_RS10785,1,3.2.2.21-RXN
560,2558,0.01178368,0.00491924,0.00519191,0.006608315,1.26305153,1.191993862,0.83925966,-0.071057668,-0.42379187,-0.352734202,1.28553842422542e-05,0.006448641,TRUE,0,0,0.0001,,,,SPO2563,K01816,,"Hydroxypyruvate/dehydroerythronate isomerase, Hyi/OtnI family (Hyi) (PDB:1K77) (PUBMED:27402745)",1,SPO_RS13000,0,
561,1104,0.015227595,0.009749393,0.008244314,0.011336777,0.643318414,0.886901218,0.428487758,0.243582804,-0.214830656,-0.45841346,1.28711843142962e-05,0.006460157,TRUE,,,,0.0107,,,SPO1103,,,,1,SPO_RS05595,0,
562,1395,0.00164452,0.000377467,0.000581324,0.002642462,2.107764847,1.4977389,-0.695505303,-0.610025947,-2.80327015,-2.193244203,1.29026333276887e-05,0.006471672,TRUE,,,,,,,SPO1392,,,"Alkylhydroperoxidase family enzyme, contains CxxC motif (YciW) (PDB:1GU9)",1,SPO_RS07105,0,
563,1776,0.002486087,0.002048777,0.00232168,0.001460863,0.277312874,0.096951398,0.766691951,-0.180361475,0.489379077,0.669740553,1.30034497471602e-05,0.006483187,TRUE,,,,,,,SPO1774,K00452,"Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate",Cupin domain protein related to quercetin dioxygenase (QdoI) (PDB:2H0V),1,SPO_RS09025,1,1.13.11.6-RXN
564,3362,0.131743755,0.140145586,0.472473571,0.011636256,0.026845674,-1.838216953,3.527749161,-1.865062627,3.500903487,5.365966114,1.31109649149302e-05,0.006494703,TRUE,,0.0002,,0.0001,,,SPO3365,K11710,,"ABC-type Mn2+/Zn2+ transport system, ATPase component (ZnuC)",1,SPO_RS17045,0,
565,4209,0.001693542,0.001243657,0.001634021,0.001300655,0.445876828,0.051515998,0.38138983,-0.39436083,-0.064486998,0.329873832,1.31428690026167e-05,0.006506218,TRUE,,,,,,,SPOA0312,K01845,"Siroheme biosynthesis, glutamyl-tRNA => siroheme",Glutamate-1-semialdehyde aminotransferase (HemL) (PDB:2CFB),1,SPO_RS21395,0,
566,1382,0.004474445,0.001952744,0.004682703,0.006791163,1.187177539,-0.072520655,-0.610335464,-1.259698193,-1.797513002,-0.537814809,1.32526346289136e-05,0.006517734,TRUE,,,,,,,SPO1379,K04517,"Tyrosine biosynthesis, chorismate => HPP => tyrosine",Prephenate dehydrogenase (TyrA) (PDB:2F1K),1,SPO_RS07040,1,PREPHENATEDEHYDROG-RXN
567,2747,0.014881021,0.006836523,0.022931799,0.017825321,1.135249214,-0.621836968,-0.262359258,-1.757086182,-1.397608472,0.35947771,1.34074563555124e-05,0.006529249,TRUE,,,,,,,SPO2752,,,,1,SPO_RS13980,0,
568,928,0.027229691,0.014882744,0.020778425,0.020127118,0.872102082,0.390445172,0.437431964,-0.48165691,-0.434670118,0.046986792,1.34912532987109e-05,0.006540765,TRUE,0.011,0.0309,0.0241,,,,SPO0928,,,,1,SPO_RS04670,0,
569,176,0.004574523,0.000879556,0.001283281,0.001380989,2.373247249,1.824895748,1.722685334,-0.548351501,-0.650561915,-0.102210414,1.35511602579606e-05,0.00655228,TRUE,,,,,,,SPO0178,K02391,,Flagellar basal body rod protein FlgG (FlgG) (PDB:6JZR),0,,,
570,1543,0.001021584,0.000737919,0.000422994,0.000884016,0.473088248,1.272167327,0.210865458,0.799079079,-0.26222279,-1.061301869,1.35788076956852e-05,0.006563795,TRUE,,,,,,,SPO1540,,,"Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase (BcsA) (PDB:4HG6)",1,SPO_RS07840,0,
571,296,0.016793625,0.007806275,0.008119254,0.01682424,1.107371398,1.052027911,-0.002823934,-0.055343487,-1.110195332,-1.054851845,1.35917182160652e-05,0.006575311,TRUE,0.0001,0.0001,,,,,SPO0298,,,Acyl-CoA dehydrogenase related to the alkylation response protein AidB (CaiA) (PDB:1BUC),1,SPO_RS01515,8,"RXN-13615, RXN-14229, RXN-14278, BUTYRYL-COA-DEHYDROGENASE-RXN, ACYLCOADEHYDROG-RXN, RXN-17783, RXN-17779, RXN-17775"
572,2408,0.002150293,0.002309184,0.005623681,0.002360126,-0.098384334,-1.384435609,-0.132309962,-1.286051275,-0.033925628,1.252125647,1.36029111783016e-05,0.006586826,TRUE,,,,,,,SPO2411,,,,1,SPO_RS12250,0,
573,2993,0.020924588,0.009311322,0.007764475,0.010270266,1.169040659,1.434138453,1.038732114,0.265097794,-0.130308544,-0.395406338,1.36270945754929e-05,0.006598342,TRUE,,,,,,,SPO2996,K02033,,"ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppB)",1,SPO_RS15190,0,
574,1800,0.001774494,0.007181962,0.004581072,0.002378775,-2.023975192,-1.371466806,-0.433784664,0.652508386,1.590190529,0.937682142,1.36611991341617e-05,0.006609857,TRUE,,,,,,,SPO1798,K23349,,Cytoplasmic chaperone TorD involved in molybdoenzyme TorA maturation (TorD) (PDB:1N1C),1,SPO_RS09145,0,
575,821,0.003294766,0.002766014,0.001786611,0.003942957,0.252795985,0.88363873,-0.255606927,0.630842744,-0.508402912,-1.139245656,1.37348131249203e-05,0.006621373,TRUE,,,,,,,SPO0822,K01996,,"ABC-type branched-chain amino acid transport system, ATPase component LivF (LivF) (PDB:1JI0) (PUBMED:26527648;32250026)",1,SPO_RS04145,0,
576,377,0.013139783,0.00682323,0.006490855,0.00928414,0.946517851,1.01843801,0.506015755,0.07192016,-0.440502095,-0.512422255,1.38385318724283e-05,0.006632888,TRUE,,,,,,,SPO0377,K23535,,"ABC-type guanosine uptake system NupNOPQ, permease component NupP (NupP) (PUBMED:21926227)",1,SPO_RS01910,0,
577,3017,0.015593648,0.008083041,0.01153075,0.010955101,0.946760029,0.434973523,0.507696827,-0.511786506,-0.439063202,0.072723304,1.3914120587344e-05,0.006644404,TRUE,,,,,,,SPO3020,K03566,,"DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)",1,SPO_RS23330,0,
578,1116,0.00684026,0.000904385,0.001389761,0.002327982,2.90693978,2.287802034,1.543996911,-0.619137746,-1.362942869,-0.743805123,1.4177939927513e-05,0.006655919,TRUE,,,,,,,SPO1115,,,,1,SPO_RS05660,0,
579,3084,0.037752791,0.040115814,0.026413583,0.044468664,-0.088515568,0.515379933,-0.236413461,0.603895501,-0.147897893,-0.751793394,1.42736156108952e-05,0.006667434,TRUE,,0.0005,0.0104,0.0001,,,SPO3088,,,Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins (OmpA) (PDB:1OAP),1,SPO_RS15650,0,
580,473,0.001561447,0.000777497,0.001046455,0.001258629,1.007407457,0.57726637,0.310981724,-0.430141087,-0.696425733,-0.266284646,1.43148566187103e-05,0.00667895,TRUE,,,,,,,SPO0473,K05780,,Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL (PhnL),1,SPO_RS02385,3,"RXN-17954, RXN-17957, RXN0-6732"
581,173,0.003802258,0.000319078,0.000457718,0.000643941,3.562893419,3.056561903,2.549746871,-0.506331516,-1.013146548,-0.506815031,1.43782469411725e-05,0.006690465,TRUE,,,,,,,SPO0175,K02393,,Flagellar basal body L-ring protein FlgH (FlgH),1,SPO_RS00895,0,
582,474,0.003137083,0.001299296,0.001337821,0.001699709,1.269519696,1.230856892,0.887388301,-0.038662804,-0.382131395,-0.34346859,1.44568402874984e-05,0.006701981,TRUE,,,,,,,SPO0474,K05774,,"Ribose 1,5-bisphosphate kinase PhnN (PhnN)",1,SPO_RS02390,1,RXN0-1401
583,172,0.004210406,0.000774201,0.000879337,0.001035377,2.443882928,2.263188002,2.013840808,-0.180694927,-0.43004212,-0.249347194,1.4651736275394e-05,0.006713496,TRUE,,,,,,,SPO0174,K02415,,,1,SPO_RS00890,0,
584,3361,0.175164289,0.149726824,0.498279189,0.019015242,0.3235785,-1.508186789,3.219789258,-1.831765289,2.896210758,4.727976047,1.47894297385209e-05,0.006725012,TRUE,,0.0021,,0.0009,,,SPO3364,K11708,,"ABC-type Mn2+/Zn2+ transport system, permease component (ZnuB)",1,SPO_RS17040,0,
585,1744,0.015505689,0.02020304,0.028413594,0.026298856,-0.38193365,-0.875163682,-0.763506334,-0.493230032,-0.381572684,0.111657348,1.4849007003803e-05,0.006736527,TRUE,,,,,,,SPO1742,,,"Flp pilus assembly protein TadG, includes N-terminal TadE domain (TadG) (PUBMED:12010986)",1,SPO_RS08865,0,
586,218,0.04985478,0.041255045,0.03052248,0.051701072,0.272128847,0.711326311,-0.053603394,0.439197464,-0.325732241,-0.764929705,1.4920908177942e-05,0.006748042,TRUE,,,,,,,SPO0220,K00783,,23S rRNA pseudoU1915 N3-methylase RlmH (RlmH) (PDB:1NS5),1,SPO_RS01120,1,RXN-11592
587,3014,0.04599066,0.008365506,0.033224315,0.041350209,2.463564956,0.477650189,0.158779314,-1.985914767,-2.304785642,-0.318870875,1.49287765410545e-05,0.006759558,TRUE,,,,,,,SPO3017,,,"Acyl-CoA thioesterase PaaI, contains HGG motif (PaaI) (PDB:1PSU)",1,SPO_RS15295,0,
588,1134,0.010390514,0.008249636,0.005285796,0.008568275,0.333693297,0.974938881,0.28014997,0.641245584,-0.053543327,-0.694788911,1.49990244646146e-05,0.006771073,TRUE,,,,,,,SPO1133,K02001,,"ABC-type proline/glycine betaine transport system, permease component (ProW)",1,SPO_RS05750,0,
589,382,0.055408405,0.024481968,0.065425608,0.02974324,1.183849677,-0.234667824,0.898818114,-1.418517501,-0.285031563,1.133485938,1.50732225949197e-05,0.006782589,TRUE,0.0003,,0.001,0,,,SPO0382,K22074,,"Fe-S cluster biogenesis protein NfuA, 4Fe-4S-binding domain (NifU) (PDB:2Z51)",1,SPO_RS01935,0,
590,1457,0.003489671,0.008004319,0.005143787,0.003201901,-1.194147659,-0.556199749,0.124632089,0.63794791,1.318779748,0.680831838,1.51266101644842e-05,0.006794104,TRUE,0.0001,0.0202,,0.0005,,,SPO1454,K21395,,"TRAP-type C4-dicarboxylate transport system, periplasmic component (DctP) (PDB:2CEX)",1,SPO_RS07410,0,
591,333,0.028846417,0.019333173,0.017967571,0.016514937,0.577738363,0.686796092,0.80563902,0.109057729,0.227900657,0.118842928,1.52429686506528e-05,0.00680562,TRUE,0.0001,0,0,,,,SPO0335,,,Membrane protein TolA involved in colicin uptake (TolA) (PDB:1S62),1,SPO_RS01705,0,
592,1046,0.066768379,0.028307061,0.0638894,0.041848106,1.239053683,0.067556913,0.676231776,-1.17149677,-0.562821907,0.608674862,1.5303000813791e-05,0.006817135,TRUE,0,,0.0006,0,,,SPO1046,,,,1,SPO_RS22795,0,
593,48,0.001121239,0.00423848,0.001425216,0.001398012,-1.914888477,-0.345125649,-0.322685148,1.569762828,1.592203328,0.022440501,1.53403724688132e-05,0.00682865,TRUE,,,,,,,SPO0048,K00788,"Thiamine biosynthesis, prokaryotes, AIR (+ DXP/tyrosine) => TMP/TPP",Thiamine monophosphate synthase (ThiE) (PDB:1G4T) (PUBMED:19060138),1,SPO_RS00245,3,"RXN-12611, THI-P-SYN-RXN, RXN-12610"
594,108,0.008635607,0.003742541,0.002996374,0.008140954,1.205951489,1.525852851,0.082153071,0.319901362,-1.123798418,-1.44369978,1.53471699645686e-05,0.006840166,TRUE,,,,,,,SPO0108,K07497,,Transposase InsO and inactivated derivatives (Tra5),0,,,
595,3824,0.00693731,0.017002544,0.011435904,0.008157077,-1.290067945,-0.718412784,-0.232296664,0.571655161,1.05777128,0.48611612,1.54521444335956e-05,0.006851681,TRUE,0,0.0005,0.0436,0.0005,,,SPO3822,K20866,,"FMN and 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB, HAD superfamily (riboflavin biosynthesis) (YigB) (PDB:4JB3) (PUBMED:24123841)",1,SPO_RS19395,0,
596,1179,0.019553423,0.029540027,0.027439817,0.024646821,-0.595122098,-0.488666601,-0.333344579,0.106455497,0.261777519,0.155322022,1.54754295887636e-05,0.006863197,TRUE,0,0.0001,0.001,,,,SPO1179,K03438,,16S rRNA C1402 N4-methylase RsmH (RmsH) (PDB:1M6Y),1,SPO_RS05975,1,RXN-11638
597,2681,0.009971383,0.005967084,0.006864205,0.008835024,0.741252778,0.538808676,0.176680496,-0.202444102,-0.564572281,-0.36212818,1.55049800696312e-05,0.006874712,TRUE,,,,,,,SPO2685,,,"Predicted DNA-binding transcriptional regulator YobV, contains HTH and WYL domains (YobV)",1,SPO_RS13620,0,
598,3938,0.005161939,0.002722467,0.003842653,0.005159093,0.926512663,0.424517156,-0.000231342,-0.501995507,-0.926744005,-0.424748498,1.55666437962411e-05,0.006886228,TRUE,,,,,,,SPOA0041,K06199,,"Fluoride ion exporter CrcB/FEX, affects chromosome condensation (CrcB) (PDB:5A40)",1,SPO_RS19980,0,
599,458,0.007136893,0.001238082,0.001953905,0.002656224,2.522167271,1.858218213,1.415653514,-0.663949059,-1.106513758,-0.442564699,1.55743569881147e-05,0.006897743,TRUE,,,,,,,SPO0458,,,,0,,,
600,1951,0.005424489,0.001361055,0.003410784,0.00558531,1.983662878,0.660230858,-0.05300745,-1.32343202,-2.036670327,-0.713238308,1.5645742646575e-05,0.006909258,TRUE,,,,,,,SPO1949,K02037,,"ABC-type phosphate transport system, permease component (PstC)",1,SPO_RS09895,1,TRANS-RXN2K2G-15
601,1575,0.049921208,0.020146228,0.034659314,0.02911917,1.308843538,0.530675537,0.779310085,-0.778168001,-0.529533453,0.248634548,1.56589037335585e-05,0.006920774,TRUE,,,,,,,SPO1572,K00600,Photorespiration,Glycine/serine hydroxymethyltransferase (GlyA) (PDB:1BJ4),1,SPO_RS08000,2,"GLYOHMETRANS-RXN, RXN0-5234"
602,197,0.004912737,0.000583443,0.000802705,0.001338107,3.060623857,2.6051401,1.862881517,-0.455483757,-1.19774234,-0.742258583,1.56832534186719e-05,0.006932289,TRUE,,,,,,,SPO0199,K02409,,Flagellar biosynthesis/type III secretory pathway M-ring protein FliF/YscJ (FliF) (PDB:6SCN),1,SPO_RS01015,0,
603,1628,0.001948935,0.006165252,0.002261685,0.001938223,-1.654808559,-0.216139832,0.006660315,1.438668727,1.661468874,0.222800147,1.57657907188859e-05,0.006943805,TRUE,,,,,,,SPO1625,K04771,,"Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain (DegQ) (PDB:2HGA) (PUBMED:29686141)!!!Predicted metalloprotease, contains C-terminal PDZ domain (PDB:4FGM)",1,SPO_RS08265,0,
604,324,0.091234465,0.049558787,0.055850988,0.057818863,0.883135327,0.709305416,0.65779999,-0.173829911,-0.225335337,-0.051505426,1.57903673384569e-05,0.00695532,TRUE,0,0,0.0001,,,,SPO0326,K00626,Ethylmalonyl pathway,Acetyl-CoA acetyltransferase (PaaJ) (PDB:1AFW),1,SPO_RS01660,4,"ACETYL-COA-ACETYLTRANSFER-RXN, RXN-20154, RXN-20155, RXN-12565"
605,1799,0.003379052,0.034049122,0.008983931,0.005931128,-3.342662729,-1.409474817,-0.827633129,1.933187912,2.5150296,0.581841688,1.58006811628848e-05,0.006966836,TRUE,,,,,,,SPO1797,,,,1,SPO_RS09140,0,
606,271,0.097009391,0.048884366,0.072317327,0.087201262,0.988989675,0.426897296,0.154904046,-0.56209238,-0.834085629,-0.27199325,1.5829469913612e-05,0.006978351,TRUE,0,0.0014,,0.001,,,SPO0273,K00413,Cytochrome bc1 complex respiratory unit,Cytochrome c1 (CYT1),1,SPO_RS01390,1,RXN-15829
